Id Inscripció,Nom,Nom Lliga,Territorial de la competició,Entitat,Territorial del club,Estat,Codi Lliga,Data Pagament Albara,Data Introducció,Accés a les fases,Is Impresa?,Nivell,Núm. sorteig,Modalitat,Categoria,Subcategoria,Dia partit,Horari partit,Observacions,Grups,Email
215673,"Escola Calderon de la Barca AMPA ""A""",FUTBOL 5 MENUDETS|MENUDETES MIXT 1ª FASE CEEB,,Escola Calderon de la Barca AMPA,Genèrica,Tramitada,,2025-10-03,2025-10-02,,1,Nivell E,8,FUTBOL 5,MENUDETS,MIXT,Divendres,18:00 h,ESTE EQUIPO TIENE QUE JUGAR DE VISITANTE LOS SÁBADOS.,,orlandovaldu@gmail.com
215672,EE Pegaso Viana - Alzina - CV Sant Andreu,VOLEIBOL CADET MIXT 1ª FASE CEEB,,7 d'Aventura,Genèrica,Tramitada,,2025-10-03,2025-10-02,,1,Nivell E,5,VOLEIBOL,CADET,MIXT,Dissabte,11:30 h,,,coordinacio@setdaventura.com
215665,"Escola IPSE ""A""",VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,,Escola IPSE,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell D,5,VOLEIBOL,JUVENIL,FEMENI,Dissabte,11:00 h,,,Nramirez@escolaipse.net
215658,"Escola IPSE ""A""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,Escola IPSE,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell D,5,VOLEIBOL,CADET,FEMENI,Dissabte,09:30 h,,,Nramirez@escolaipse.net
215657,"Escola IPSE ""A""",VOLEIBOL PREINFANTIL MIXT 1ª FASE CEEB,,Escola IPSE,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell D,5,VOLEIBOL,PREINFANTIL,MIXT,Divendres,19:30 h,,,Xfonfria@escolaipse.net
215656,"Escola IPSE ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,,Escola IPSE,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell D,5,BÀSQUET,ALEVÍ,MIXT,Divendres,18:15 h,,,ttakegami@escolaipse.net
215655,"Escola IPSE ""A""",FUTBOL 5 JUVENIL MIXT 1ª FASE CEEB,,Escola IPSE,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell A,1,FUTBOL 5,JUVENIL,MIXT,Dissabte,10:00 h,,,Aparra@escolaipse.net
215654,"Escola IPSE ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,,Escola IPSE,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell D,1,FUTBOL 5,CADET,MIXT,Dissabte,11:00 h,,,Gmoreu@escolaipse.net
215653,"Escola IPSE ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Escola IPSE,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell B,1,FUTBOL 5,PREINFANTIL,MIXT,Divendres,20:15 h,,,Rnogueras@escolaipse.net
215652,"Escola IPSE ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Escola IPSE,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell B,1,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:15 h,,,Rnogueras@escolaipse.net
215651,"Escola IPSE ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Escola IPSE,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell B,1,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:15 h,,,Xpinol@escolaipse.net
215650,"Escola Betania-Patmos Fundació ""A""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,Escola Betania-Patmos Fundació,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell C,7,VOLEIBOL,INFANTIL,FEMENI,Dissabte,11:00 h,,,svazquez@betania-patmos.org
215649,L'Univers,VOLEIBOL LLIGA ABSOLUTA MIXT 1ª FASE CEEB,,L'Univers,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell E,,VOLEIBOL,SÈNIOR,MIXT,Dijous,20:00 h,,,lilianmartinezl@gmail.com
215648,"Escola de Bàsquet Ciutat Vella (AECV) ""A""",BÀSQUET CADET FEMENÍ 1ª FASE CEEB,,Escola de Bàsquet Ciutat Vella (AECV),Genèrica,Tramitada,,,2025-10-02,,1,Nivell D,1,BÀSQUET,CADET,FEMENÍ,Dissabte,10:30 h,,,basquetaecv@aeciutatvella.cat
215647,"CE La Farga XXI ""A""",BÀSQUET LLIGA JOVE MIXT 1ª FASE CEEB,,CE La Farga XXI,Genèrica,Tramitada,,2025-10-03,2025-10-02,,1,Nivell E,Casa,BÀSQUET,SÈNIOR,MIXT,Dissabte,11:00 h,,,gpliegofaus@gmail.com
215646,"Escola de Bàsquet Ciutat Vella (AECV) ""A""",BÀSQUET INFANTIL FEMENÍ 1ª FASE CEEB,,Escola de Bàsquet Ciutat Vella (AECV),Genèrica,Tramitada,,,2025-10-02,,1,Nivell B,1,BÀSQUET,INFANTIL,FEMENÍ,Dissabte,09:00 h,,,basquetaecv@aeciutatvella.cat
215641,"Escola de Bàsquet Ciutat Vella (AECV) ""A""",BÀSQUET INFANTIL MIXT 1ª FASE CEEB,,Escola de Bàsquet Ciutat Vella (AECV),Genèrica,Tramitada,,,2025-10-02,,1,Nivell B,5,BÀSQUET,INFANTIL,MIXT,Dissabte,10:30 h,,,basquetaecv@aeciutatvella.cat
215640,"Escola de Bàsquet Ciutat Vella (AECV) ""A""",BÀSQUET PREINFANTIL MIXT 1ª FASE CEEB,,Escola de Bàsquet Ciutat Vella (AECV),Genèrica,Tramitada,,,2025-10-02,,1,Nivell C,1,BÀSQUET,PREINFANTIL,MIXT,Dissabte,12:00 h,,,basquetaecv@aeciutatvella.cat
215639,"CE La Farga XXI ""B""",BÀSQUET CADET MIXT 1ª FASE CEEB,,CE La Farga XXI,Genèrica,Tramitada,,2025-10-03,2025-10-02,,1,Nivell E,Fora,BÀSQUET,CADET,MIXT,Dissabte,09:00 h,,,gpliego1@la-farga.org
215638,"CE La Farga XXI ""A""",BÀSQUET CADET MIXT 1ª FASE CEEB,,CE La Farga XXI,Genèrica,Tramitada,,2025-10-03,2025-10-02,,1,Nivell E,Fora,BÀSQUET,CADET,MIXT,Divendres,18:00 h,,,gpliego1@la-farga.org
215637,CE La Farga XXI,BÀSQUET INFANTIL MIXT 1ª FASE CEEB,,CE La Farga XXI,Genèrica,Tramitada,,2025-10-03,2025-10-02,,1,Nivell E,Casa,BÀSQUET,INFANTIL,MIXT,Dissabte,09:00 h,,,gpliegofaus@gmail.com
215636,"Escola de Bàsquet Ciutat Vella (AECV) ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,,Escola de Bàsquet Ciutat Vella (AECV),Genèrica,Tramitada,,,2025-10-02,,1,Nivell C,1,BÀSQUET,ALEVÍ,MIXT,Dissabte,09:00 h,,,basquetaecv@aeciutatvella.cat
215635,"Escola de Bàsquet Ciutat Vella (AECV) ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Escola de Bàsquet Ciutat Vella (AECV),Genèrica,Tramitada,,,2025-10-02,,1,Nivell C,5,BÀSQUET,PREALEVÍ,MIXT,Dissabte,09:00 h,,,basquetaecv@aeciutatvella.cat
215634,"Escola de Bàsquet Ciutat Vella (AECV) ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,Escola de Bàsquet Ciutat Vella (AECV),Genèrica,Tramitada,,,2025-10-02,,1,Nivell D,1,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:00 h,,,basquetaecv@aeciutatvella.cat
215633,"Dominiques Barcelona ""A""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,Dominiques Barcelona,Genèrica,Facturada,,,2025-10-02,,1,Nivell D,1,VOLEIBOL,CADET,FEMENI,Divendres,20:15 h,,,soniavico2004@gmail.com
215626,"Escola de Bàsquet Ciutat Vella (AECV) ""A""",BÀSQUET PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola de Bàsquet Ciutat Vella (AECV),Genèrica,Tramitada,,,2025-10-02,,1,Nivell D,5,BÀSQUET,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,basquetaecv@aeciutatvella.cat
215625,"AFA Escola Poble Sec ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,AFA Escola Poble Sec,Genèrica,Facturada,,,2025-10-02,,1,Nivell E,Fora,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:15 h,iniciar la competició com a visitant,,jmhinojosa@somvalors.com
215624,"CBLSH ""A""",BÀSQUET INFANTIL MIXT 1ª FASE CEEB,,Club Bàsquet Kobras,Genèrica,Facturada,,,2025-10-02,,1,Nivell D,,BÀSQUET,INFANTIL,MIXT,Dissabte,11:00 h,,,cbkobras@gmail.com
215623,"Col·legi Padre Damian Sagrados Corazones ""A""",FUTBOL 5 LLIGA JOVE FEMENÍ 1ª FASE CEEB,,Col·legi Padre Damian Sagrados Corazones,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell B,Casa,FUTBOL 5,SÈNIOR,FEMENÍ,Divendres,20:15 h,,,extraescolars@padredamiansscc.net
215622,"CBLSH ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,Club Bàsquet Kobras,Genèrica,Facturada,,,2025-10-02,,1,Nivell D,,BÀSQUET,BENJAMÍ,MIXT,Dissabte,11:00 h,,,cbkobras@gmail.com
215621,"CE La Farga XXI ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,CE La Farga XXI,Genèrica,Tramitada,,2025-10-03,2025-10-02,,1,Nivell A,Casa,BÀSQUET,PREALEVÍ,MIXT,Divendres,18:00 h,,,gpliego1@la-farga.org
215620,La Salle Comtal,FUTBOL 5 LLIGA JOVE MIXT 1ª FASE CEEB,,La Salle Comtal,Genèrica,Tramitada,,2025-10-03,2025-10-02,,1,Nivell E,Casa,FUTBOL 5,SÈNIOR,MIXT,Divendres,21:30 h,,,extraescolars@comtal.lasalle.cat
215619,"Escola Betania-Patmos Fundació ""F""",BÀSQUET ALEVÍ FEMENÍ 1ª FASE CEEB,,Escola Betania-Patmos Fundació,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell B,7,BÀSQUET,ALEVÍ,FEMENÍ,Divendres,19:15 h,,,svazquez@betania-patmos.org
215616,"Escola Betania-Patmos Fundació ""F""",BÀSQUET PREALEVÍ FEMENÍ 1ª FASE CEEB,,Escola Betania-Patmos Fundació,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell B,7,BÀSQUET,PREALEVÍ,FEMENÍ,Divendres,18:00 h,,,svazquez@betania-patmos.org
215615,"Escola Betania-Patmos Fundació ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Escola Betania-Patmos Fundació,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell D,7,BÀSQUET,PREALEVÍ,MIXT,Divendres,19:15 h,,,svazquez@betania-patmos.org
215614,"Escola Gravi ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Escola Gravi,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell A,Indiferent,FUTBOL 5,PREALEVÍ,MIXT,Divendres,18:00 h,,,gravi@avipa.es
215613,"La Salle Comtal ""A""",BÀSQUET CADET MIXT 1ª FASE CEEB,,La Salle Comtal,Genèrica,Tramitada,,2025-10-03,2025-10-02,,1,Nivell E,Fora,BÀSQUET,CADET,MIXT,Divendres,18:00 h,,,gabrielmolero99@gmail.com
215612,"La Salle Comtal ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,La Salle Comtal,Genèrica,Tramitada,,2025-10-03,2025-10-02,,1,Nivell E,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,19:00 h,,,nil@c15.cat
215607,"CB Alisos ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,,CB Alisos,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell E,Fora,BÀSQUET,ALEVÍ,MIXT,Divendres,18:00 h,,,dtcbalisos@gmail.com
215606,"CB Alisos ""B""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,CB Alisos,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell E,Casa,BÀSQUET,BENJAMÍ,MIXT,Divendres,19:15 h,,,dtcbalisos@gmail.com
215605,"CB Alisos ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,CB Alisos,Genèrica,Tramitada,,2025-10-02,2025-10-02,,1,Nivell E,Casa,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:00 h,,,dtcbalisos@gmail.com
215604,"Col·legi Madres Concepcionistes ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Col·legi Madres Concepcionistes,Genèrica,Tramitada,,2025-10-02,2025-10-01,,1,Nivell E,Casa,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,dparientesanz@gmail.com
215603,CE Handbol BCN-Sants-Ubae,HANDBOL PREBENJAMÍ MIXT 1ª FASE CEEB,,CE Handbol BCN-Sants-Ubae,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell A,,HANDBOL,PREBENJAMÍ,MIXT,Dissabte,09:00 h,,,handbolbcnsants@gmail.com
215602,CE Handbol BCN-Sants-Ubae Negre,HANDBOL BENJAMÍ MIXT 1ª FASE CEEB,,CE Handbol BCN-Sants-Ubae,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell A,,HANDBOL,BENJAMÍ,MIXT,Dissabte,09:00 h,,,handbolbcnsants@gmail.com
215601,CE Handbol BCN-Sants-Ubae Vermell,HANDBOL BENJAMÍ MIXT 1ª FASE CEEB,,CE Handbol BCN-Sants-Ubae,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell A,,HANDBOL,BENJAMÍ,MIXT,Dissabte,09:00 h,,,handbolbcnsants@gmail.com
215600,CE Handbol BCN-Sants-Ubae Negre,HANDBOL PREALEVÍ MIXT 1ª FASE CEEB,,CE Handbol BCN-Sants-Ubae,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell A,,HANDBOL,PREALEVÍ,MIXT,Dissabte,09:00 h,,,handbolbcnsants@gmail.com
215599,CE Handbol BCN-Sants-Ubae Vermell,HANDBOL PREALEVÍ MIXT 1ª FASE CEEB,,CE Handbol BCN-Sants-Ubae,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell A,,HANDBOL,PREALEVÍ,MIXT,Dissabte,09:00 h,,,handbolbcnsants@gmail.com
215598,Col·legi Padre Damian Sagrados Corazones,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,Col·legi Padre Damian Sagrados Corazones,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell A,Fora,VOLEIBOL,INFANTIL,FEMENI,Divendres,19:00 h,,,extraescolars@padredamiansscc.net
215597,Col·legi Padre Damian Sagrados Corazones,VOLEIBOL PREINFANTIL FEMENÍ 1ª FASE CEEB,,Col·legi Padre Damian Sagrados Corazones,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell B,Fora,VOLEIBOL,PREINFANTIL,FEMENI,Divendres,19:00 h,,,extraescolars@padredamiansscc.net
215596,Col·legi Padre Damian Sagrados Corazones,VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,,Col·legi Padre Damian Sagrados Corazones,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell B,Casa,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,,,extraescolars@padredamiansscc.net
215595,Col·legi Padre Damian Sagrados Corazones,VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Col·legi Padre Damian Sagrados Corazones,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell B,Casa,VOLEIBOL,ALEVÍ,MIXT,Divendres,18:00 h,,,extraescolars@padredamiansscc.net
215594,Col·legi Padre Damian Sagrados Corazones,VOLEIBOL PREBENJAMÍ MIXT 1ª FASE CEEB,,Col·legi Padre Damian Sagrados Corazones,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell C,Casa,VOLEIBOL,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,extraescolars@padredamiansscc.net
215593,Col·legi Padre Damian Sagrados Corazones,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,Col·legi Padre Damian Sagrados Corazones,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell A,Casa,VOLEIBOL,CADET,FEMENI,Divendres,19:00 h,,,extraescolars@padredamiansscc.net
215592,"Col·legi Padre Damian Sagrados Corazones ""B""",VOLEIBOL BENJAMÍ MIXT 1ª FASE CEEB,,Col·legi Padre Damian Sagrados Corazones,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell B,Fora,VOLEIBOL,BENJAMÍ,MIXT,Divendres,18:00 h,,,extraescolars@padredamiansscc.net
215591,"Col·legi Padre Damian Sagrados Corazones ""A""",VOLEIBOL BENJAMÍ MIXT 1ª FASE CEEB,,Col·legi Padre Damian Sagrados Corazones,Genèrica,Tramitada,,2025-10-01,2025-10-01,,1,Nivell B,Fora,VOLEIBOL,BENJAMÍ,MIXT,Divendres,18:00 h,,,extraescolars@padredamiansscc.net
215571,"AMPA Escola El Sagrer ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,AMPA Escola El Sagrer,Genèrica,Facturada,,,2025-10-01,,1,Nivell E,Casa,FUTBOL 5,ALEVÍ,MIXT,Dissabte,09:30 h,Mateix entrenador que Prebenjami,,extraescolars@afaelsagrer.cat
215570,"AMPA Escola El Sagrer ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,AMPA Escola El Sagrer,Genèrica,Facturada,,,2025-10-01,,1,Nivell C,Casa,FUTBOL 5,PREALEVÍ,MIXT,Divendres,20:00 h,Mateix entrenador que Menuts,,extraescolars@afaelsagrer.cat
215569,"AMPA Escola El Sagrer ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,AMPA Escola El Sagrer,Genèrica,Facturada,,,2025-10-01,,1,Nivell C,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,19:00 h,,,extraescolars@afaelsagrer.cat
215568,"Col·legi Sagrat Cor Diputació ""A""",VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,,Col·legi Sagrat Cor Diputació,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell A,Fora,VOLEIBOL,JUVENIL,FEMENI,Divendres,19:15 h,,,esportsagratcor@hotmail.com
215567,"Col·legi Sagrat Cor Diputació ""A""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,Col·legi Sagrat Cor Diputació,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell C,2,VOLEIBOL,INFANTIL,FEMENI,Divendres,18:00 h,Primer partit a casa,,esportsagratcor@hotmail.com
215566,"La Salle Comtal ""A""",FUTBOL 5 MENUTS|MENUDES MIXT 1ª FASE CEEB,,La Salle Comtal,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell E,Casa,FUTBOL 5,MENUTS,MIXT,Divendres,18:00 h,,,nil@c15.cat
215565,"Col·legi Sagrat Cor Diputació ""A""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,Col·legi Sagrat Cor Diputació,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell C,6,VOLEIBOL,CADET,FEMENI,Divendres,19:15 h,Jugar el primer partit fora,,esportsagratcor@hotmail.com
215564,"Col·legi Sagrat Cor Diputació ""A""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Col·legi Sagrat Cor Diputació,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell C,6,VOLEIBOL,ALEVÍ,MIXT,Divendres,18:00 h,Primera jornada fora de casa,,esportsagratcor@hotmail.com
215563,"Escola Peter Pan ""A""",BÀSQUET MENUTS|MENUDES MIXT 1ª FASE CEEB,,Escola Peter Pan,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell B,4,BÀSQUET,MENUTS,MIXT,Divendres,18:00 h,,,ggonzalez@peterpan.cat
215562,"Col·legi Sagrat Cor Diputació ""A""",BÀSQUET JUVENIL MIXT 1ª FASE CEEB,,Col·legi Sagrat Cor Diputació,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell C,2,BÀSQUET,JUVENIL,MIXT,Divendres,19:15 h,Primer partit a casa,,esportsagratcor@hotmail.com
215561,"Esportiu Maristes Sant Joan ""Vermell""",FUTBOL 5 JÚNIOR FEMENÍ 1ª FASE CEEB,,Esportiu Maristes Sant Joan,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell B,3,FUTBOL 5,JÚNIOR,FEMENÍ,Divendres,21:00 h,,,cemsantjoan@gmail.com
215560,"Col·legi Sagrat Cor Esclaves ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,,Col·legi Sagrat Cor Esclaves,Genèrica,Facturada,,,2025-10-01,,1,Nivell A,1,BÀSQUET,ALEVÍ,MIXT,Divendres,20:30 h,"Competirán fuera de competición, por que hay dos niñas preinfantiles.",,coordinaciosce@activa.org
215559,"Esportiu Maristes Sant Joan ""Negre""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,,Esportiu Maristes Sant Joan,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell C,7,FUTBOL 5,CADET,MIXT,Divendres,21:00 h,,,cemsantjoan@gmail.com
215558,"Col·legi Sagrat Cor Esclaves ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Col·legi Sagrat Cor Esclaves,Genèrica,Facturada,,,2025-10-01,,1,Nivell B,1,BÀSQUET,PREALEVÍ,MIXT,Divendres,19:15 h,,,coordinaciosce@activa.org
215557,"Col·legi Sagrat Cor Esclaves ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,Col·legi Sagrat Cor Esclaves,Genèrica,Facturada,,,2025-10-01,,1,Nivell C,1,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:00 h,,,coordinaciosce@activa.org
215556,"Esportiu Maristes Sant Joan ""Blau""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Esportiu Maristes Sant Joan,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell B,3,FUTBOL 5,PREINFANTIL,MIXT,Divendres,20:00 h,,,cemsantjoan@gmail.com
215555,"Esportiu Maristes Sant Joan ""Negre""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Esportiu Maristes Sant Joan,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell B,3,FUTBOL 5,PREINFANTIL,MIXT,Divendres,20:00 h,,,cemsantjoan@gmail.com
215554,"Col·legi Sagrat Cor Esclaves ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,,Col·legi Sagrat Cor Esclaves,Genèrica,Facturada,,,2025-10-01,,1,Nivell A,5,FUTBOL 5,INFANTIL,MIXT,Divendres,20:00 h,,,coordinaciosce@activa.org
215553,"Col·legi Sagrat Cor Esclaves ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Col·legi Sagrat Cor Esclaves,Genèrica,Facturada,,,2025-10-01,,1,Nivell B,5,FUTBOL 5,BENJAMÍ,MIXT,Divendres,19:00 h,,,coordinaciosce@activa.org
215552,"Esportiu Maristes Sant Joan ""Negre""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,,Esportiu Maristes Sant Joan,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell E,7,FUTBOL 5,INFANTIL,MIXT,Divendres,20:00 h,,,cemsantjoan@gmail.com
215551,"Col·legi Sagrat Cor Esclaves ""A""",VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,,Col·legi Sagrat Cor Esclaves,Genèrica,Tramitada,,2025-10-02,2025-10-01,,1,Nivell A,5,VOLEIBOL,SÈNIOR,MIXT,Dissabte,10:30 h,,,coordinaciosce@activa.org
215550,"Esportiu Maristes Sant Joan ""Vermell""",FUTBOL 5 ALEVÍ FEMENÍ 1ª FASE CEEB,,Esportiu Maristes Sant Joan,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell B,7,FUTBOL 5,ALEVÍ,FEMENÍ,Divendres,20:00 h,,,cemsantjoan@gmail.com
215549,"Esportiu Maristes Sant Joan ""Blau""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Esportiu Maristes Sant Joan,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell C,3,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,,cemsantjoan@gmail.com
215548,"Col·legi Sagrat Cor Esclaves ""A""",VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,,Col·legi Sagrat Cor Esclaves,Genèrica,Tramitada,,2025-10-02,2025-10-01,,1,Nivell A,5,VOLEIBOL,JÚNIOR,FEMENI,Dissabte,12:00 h,,,coordinaciosce@activa.org
215547,"Esportiu Maristes Sant Joan ""Negre""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Esportiu Maristes Sant Joan,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell C,7,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,,cemsantjoan@gmail.com
215546,"Col·legi Sagrat Cor Esclaves ""A""",VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,,Col·legi Sagrat Cor Esclaves,Genèrica,Facturada,,,2025-10-01,,1,Nivell A,5,VOLEIBOL,JUVENIL,FEMENI,Divendres,19:30 h,,,coordinaciosce@activa.org
215545,"Esportiu Maristes Sant Joan ""Blau""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Esportiu Maristes Sant Joan,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell E,3,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:00 h,,,cemsantjoan@gmail.com
215544,"Col·legi Sagrat Cor Esclaves ""A""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,Col·legi Sagrat Cor Esclaves,Genèrica,Facturada,,,2025-10-01,,1,Nivell A,5,VOLEIBOL,CADET,FEMENI,Divendres,18:00 h,,,coordinaciosce@activa.org
215543,"Esportiu Maristes Sant Joan ""Negre""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Esportiu Maristes Sant Joan,Genèrica,Tramitada,,2025-10-03,2025-10-01,,1,Nivell E,7,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:00 h,,,cemsantjoan@gmail.com
215542,"Col·legi Sagrat Cor Esclaves ""Verd""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,Col·legi Sagrat Cor Esclaves,Genèrica,Facturada,,,2025-10-01,,1,Nivell B,5,VOLEIBOL,INFANTIL,FEMENI,Dissabte,09:00 h,,,coordinaciosce@activa.org
215541,"Col·legi Sagrat Cor Esclaves ""Blau""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,Col·legi Sagrat Cor Esclaves,Genèrica,Facturada,,,2025-10-01,,1,Nivell B,5,VOLEIBOL,INFANTIL,FEMENI,Dissabte,09:00 h,,,coordinaciosce@activa.org
